,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
6631,19487452,aufstehen,,ʔa͡ʊfteːn,ʔaʊfʃteːən,declarative,deu,-2147483648,1,50,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.854658206534015,male,335.31,342.22,s,German,32,392,25400,25400,50038
6632,19487453,Brot,,boːt,bʀoːt,declarative,deu,-2147483648,1,64,Grimm,,PAR,Wiglaf,Participant,None,,None,433.34,439.61,s,German,32,392,25401,-2147483648,50032
6633,19487454,Messer,,mœs̠a,mɛsəʀ,declarative,deu,-2147483648,1,45,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.62467401794698,male,305.71,312.15,s,German,32,392,25400,25400,50037
6634,19487455,Ballon Ballon Ballon,,balɔŋ (.) balɔŋ (.) balɔŋ,balɔ̃ (.) balɔ̃ (.) balɔ̃,declarative,deu,-2147483648,3,95,Grimm,,CHI,Sandra,Target_Child,Sandra,21.854658206534015,female,469.73,476.72,s,German,32,392,25399,25399,50025
6635,19487456,malen,,maːl,maːlən,declarative,deu,-2147483648,1,60,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.066140988521326,male,363.64,370.52,s,German,32,392,25400,25400,50035
6636,19487457,ein ein einer,,ʔa͡ɪn (.) ʔa͡ɪn (.) ʔa͡ɪna,ʔaɪn (.) ʔaɪn (.) ʔaɪnəʀ,declarative,deu,-2147483648,3,81,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,19.36179387667098,male,513.18,514.18,s,German,32,392,25400,25400,50030
6637,19487458,Milch,,mɨːs,mɪlç,declarative,deu,-2147483648,1,66,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,19.85461713792891,male,438.36,445.73,s,German,32,392,25400,25400,50034
6638,19487459,Mann,,manː,man,declarative,deu,-2147483648,1,83,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.92030637179408,male,567.66,574.64,s,German,32,392,25400,25400,50029
6639,19487461,Bus,,pʊs,bʊs,declarative,deu,-2147483648,1,74,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,20.427524179141255,male,469.43,475.34,s,German,32,392,25400,25400,50033
6640,19487462,Papa,,papa,papa,declarative,deu,-2147483648,1,62,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.296125177108358,male,364.22,370.27,s,German,32,392,25400,25400,50036
6641,19487463,Zimmer,,tʰɪm̠ɐ,t͡sɪməʀ,declarative,deu,-2147483648,1,125,Grimm,,CHI,Sandra,Target_Child,Sandra,23.000472288958704,female,429.68,434.11,s,German,32,392,25399,25399,50024
6642,19487464,mit mit mit,,mi (.) mi (.) mi,mɪt (.) mɪt (.) mɪt,declarative,deu,-2147483648,3,76,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,18.394628226452287,male,488.58,495.67,s,German,32,392,25400,25400,50028
6643,19487465,Käse,,ʔeːzə,kɛːzə,declarative,deu,-2147483648,1,65,Grimm,,PAR,Wiglaf,Participant,None,,None,439.61,445.71,s,German,32,392,25401,-2147483648,50032
6644,19487466,drin,,tɣɪnː,dʀɪn,declarative,deu,-2147483648,1,22,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,22.92038850900429,male,158.35,166.67,s,German,32,392,25400,25400,50040
6645,19487467,um,,ʔʊm,ʔʊm,declarative,deu,-2147483648,1,46,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,21.62467401794698,male,312.15,318.22,s,German,32,392,25400,25400,50037
6646,19487468,beißt beißt,,ba͡ɪst (.) ba͡ɪst,baɪst (.) baɪst,declarative,deu,-2147483648,2,96,Grimm,,CHI,Sandra,Target_Child,Sandra,21.854658206534015,female,476.72,480.41,s,German,32,392,25399,25399,50025
6647,19487469,Papa,,papa,papa,declarative,deu,-2147483648,1,82,Grimm,,CHI,Wiglaf,Target_Child,Wiglaf,19.36179387667098,male,514.18,520.04,s,German,32,392,25400,25400,50030
